plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd hash MB isEngine nROCs power mrot phi HDorLD hash_hdld
3 4 0 FI 669.800 0.000 0 6 669.800 -96.700 753.500 -48.300 753.500 48.300 669.800 96.700 586.000 48.300 586.000 -48.300 669.800 -96.700 0 0 5.642 6.000 2.253 2.000 2.389 2.000 304000 0 True 6 7.200 0 0.000 1 304001
3 5 0 FM 837.200 0.000 0 6 837.200 -96.700 920.900 -48.300 920.900 48.300 837.200 96.700 753.500 48.300 753.500 -48.300 837.200 -96.700 0 0 4.316 5.000 1.351 2.000 1.371 2.000 305000 16 True 3 3.600 0 0.000 0 305000
3 6 0 FM 1004.600 0.000 0 6 1004.600 -96.700 1088.400 -48.300 1088.400 48.300 1004.600 96.700 920.900 48.300 920.900 -48.300 1004.600 -96.700 0 0 3.272 4.000 1.004 1.000 1.000 1.000 306000 16 False 3 3.600 0 0.000 0 306000
3 7 0 FM 1172.100 0.000 1 6 1172.100 -96.700 1255.800 -48.300 1255.800 48.300 1172.100 96.700 1088.400 48.300 1088.400 -48.300 1172.100 -96.700 0 0 2.533 3.000 0.808 1.000 0.796 1.000 307000 3 True 3 3.600 0 0.000 0 307000
3 8 0 FO 1339.500 0.000 1 6 1339.500 -96.700 1423.200 -48.300 1423.200 48.300 1339.500 96.700 1255.800 48.300 1255.800 -48.300 1339.500 -96.700 0 0 2.358 3.000 0.679 1.000 0.679 1.000 308000 3 False 3 3.600 0 0.000 0 308000
3 3 1 FI 418.600 145.000 0 6 418.600 48.300 502.300 96.700 502.300 193.300 418.600 241.700 334.900 193.300 334.900 96.700 418.600 48.300 0 0 9.817 10.000 3.665 3.000 4.647 4.000 303010 12 False 6 7.200 0 19.106 1 303011
3 4 1 FI 586.000 145.000 0 6 586.000 48.300 669.800 96.700 669.800 193.300 586.000 241.700 502.300 193.300 502.300 96.700 586.000 48.300 0 0 6.514 7.000 2.557 2.000 2.810 3.000 304010 12 False 6 7.200 0 13.898 1 304011
3 5 1 FI 753.500 145.000 0 6 753.500 48.300 837.200 96.700 837.200 193.300 753.500 241.700 669.800 193.300 669.800 96.700 753.500 48.300 0 0 4.836 5.000 1.908 2.000 1.970 2.000 305010 12 True 6 7.200 0 10.893 1 305011
3 6 1 FM 920.900 145.000 5 6 920.900 48.300 1004.600 96.700 1004.600 193.300 920.900 241.700 837.200 193.300 837.200 96.700 920.900 48.300 0 0 3.728 4.000 1.143 1.000 1.145 1.000 306010 16 False 3 3.600 0 8.948 0 306010
3 7 1 FM 1088.400 145.000 0 6 1088.400 48.300 1172.100 96.700 1172.100 193.300 1088.400 241.700 1004.600 193.300 1004.600 96.700 1088.400 48.300 0 0 2.876 3.000 0.891 1.000 0.880 1.000 307010 3 False 3 3.600 0 7.588 0 307010
3 8 1 FO 1255.800 145.000 5 6 1255.800 48.300 1339.500 96.700 1339.500 193.300 1255.800 241.700 1172.100 193.300 1172.100 96.700 1255.800 48.300 0 0 2.273 3.000 0.702 1.000 0.696 1.000 308010 3 False 3 3.600 0 6.586 0 308010
3 9 1 FOe 1423.200 145.000 0 6 1423.200 48.300 1507.000 96.700 1507.000 193.300 1423.200 241.700 1339.500 193.300 1339.500 96.700 1423.200 48.300 0 0 1.743 2.000 0.569 1.000 0.568 1.000 309010 3 False 3 3.600 0 5.817 0 309010
3 3 2 FI 334.900 290.000 1 6 334.900 193.300 418.600 241.700 418.600 338.400 334.900 386.700 251.200 338.400 251.200 241.700 334.900 193.300 0 0 9.791 10.000 3.656 3.000 4.626 4.000 303020 6 False 6 7.200 1 40.890 1 303021
3 4 2 FI 502.300 290.000 1 6 502.300 193.300 586.000 241.700 586.000 338.400 502.300 386.700 418.600 338.400 418.600 241.700 502.300 193.300 0 0 6.846 7.000 2.677 3.000 2.995 3.000 304020 4 False 6 7.200 1 30.000 1 304021
3 5 2 FI 669.800 290.000 0 6 669.800 193.300 753.500 241.700 753.500 338.400 669.800 386.700 586.000 338.400 586.000 241.700 669.800 193.300 0 0 5.032 6.000 1.999 2.000 2.113 2.000 305020 4 False 6 7.200 0 23.411 1 305021
3 6 2 FM 837.200 290.000 4 6 837.200 193.300 920.900 241.700 920.900 338.400 837.200 386.700 753.500 338.400 753.500 241.700 837.200 193.300 0 0 4.033 5.000 1.254 1.000 1.265 1.000 306020 17 False 3 3.600 0 19.106 0 306020
3 7 2 FM 1004.600 290.000 0 6 1004.600 193.300 1088.400 241.700 1088.400 338.400 1004.600 386.700 920.900 338.400 920.900 241.700 1004.600 193.300 0 0 3.096 4.000 0.950 1.000 0.944 1.000 307020 5 False 3 3.600 0 16.102 0 307020
3 8 2 FM 1172.100 290.000 3 6 1172.100 193.300 1255.800 241.700 1255.800 338.400 1172.100 386.700 1088.400 338.400 1088.400 241.700 1172.100 193.300 0 0 2.482 3.000 0.772 1.000 0.759 1.000 308020 5 True 3 3.600 0 13.897 0 308020
3 9 2 FO 1339.500 290.000 0 6 1339.500 193.300 1423.200 241.700 1423.200 338.400 1339.500 386.700 1255.800 338.400 1255.800 241.700 1339.500 193.300 0 0 2.263 3.000 0.664 1.000 0.664 1.000 309020 5 False 3 3.600 0 12.216 0 309020
3 4 3 FI 418.600 435.000 1 6 418.600 338.400 502.300 386.700 502.300 483.400 418.600 531.700 334.900 483.400 334.900 386.700 418.600 338.400 0 0 6.500 7.000 2.561 3.000 2.822 3.000 304030 6 True 6 7.200 1 46.101 1 304031
3 5 3 FI 586.000 435.000 1 6 586.000 338.400 669.800 386.700 669.800 483.400 586.000 531.700 502.300 483.400 502.300 386.700 586.000 338.400 0 0 5.015 6.000 1.985 2.000 2.100 2.000 305030 4 True 6 7.200 1 36.587 1 305031
3 6 3 FM 753.500 435.000 5 6 753.500 338.400 837.200 386.700 837.200 483.400 753.500 531.700 669.800 483.400 669.800 386.700 753.500 338.400 0 0 4.168 5.000 1.293 2.000 1.308 2.000 306030 17 False 3 3.600 1 29.998 0 306030
3 7 3 FM 920.900 435.000 3 6 920.900 338.400 1004.600 386.700 1004.600 483.400 920.900 531.700 837.200 483.400 837.200 386.700 920.900 338.400 0 0 3.254 4.000 0.991 1.000 0.988 1.000 307030 17 True 3 3.600 1 25.284 0 307030
3 8 3 FM 1088.400 435.000 0 6 1088.400 338.400 1172.100 386.700 1172.100 483.400 1088.400 531.700 1004.600 483.400 1004.600 386.700 1088.400 338.400 0 0 2.552 3.000 0.809 1.000 0.799 1.000 308030 11 True 3 3.600 0 21.785 0 308030
3 9 3 FO 1255.800 435.000 0 6 1255.800 338.400 1339.500 386.700 1339.500 483.400 1255.800 531.700 1172.100 483.400 1172.100 386.700 1255.800 338.400 0 0 2.054 3.000 0.642 1.000 0.640 1.000 309030 11 False 3 3.600 0 19.106 0 309030
3 5 4 FM 502.300 580.000 1 6 502.300 483.400 586.000 531.700 586.000 628.400 502.300 676.700 418.600 628.400 418.600 531.700 502.300 483.400 0 0 4.812 5.000 1.536 2.000 1.572 2.000 305040 18 False 3 3.600 1 49.106 0 305040
3 6 4 FM 669.800 580.000 3 6 669.800 483.400 753.500 531.700 753.500 628.400 669.800 676.700 586.000 628.400 586.000 531.700 669.800 483.400 0 0 4.020 5.000 1.250 1.000 1.257 1.000 306040 8 False 3 3.600 1 40.890 0 306040
3 7 4 FM 837.200 580.000 4 6 837.200 483.400 920.900 531.700 920.900 628.400 837.200 676.700 753.500 628.400 753.500 531.700 837.200 483.400 0 0 3.258 4.000 0.985 1.000 0.980 1.000 307040 9 False 3 3.600 1 34.714 0 307040
3 8 4 FM 1004.600 580.000 1 6 1004.600 483.400 1088.400 531.700 1088.400 628.400 1004.600 676.700 920.900 628.400 920.900 531.700 1004.600 483.400 0 0 2.621 3.000 0.821 1.000 0.809 1.000 308040 10 False 3 3.600 1 30.000 0 308040
3 9 4 FO 1172.100 580.000 1 6 1172.100 483.400 1255.800 531.700 1255.800 628.400 1172.100 676.700 1088.400 628.400 1088.400 531.700 1172.100 483.400 0 0 2.102 3.000 0.654 1.000 0.652 1.000 309040 11 False 3 3.600 1 26.328 0 309040
3 6 5 FM 586.000 725.000 4 6 586.000 628.400 669.800 676.700 669.800 773.400 586.000 821.700 502.300 773.400 502.300 676.700 586.000 628.400 0 0 3.738 4.000 1.140 1.000 1.143 1.000 306050 18 True 3 3.600 1 51.052 0 306050
3 7 5 FM 753.500 725.000 4 6 753.500 628.400 837.200 676.700 837.200 773.400 753.500 821.700 669.800 773.400 669.800 676.700 753.500 628.400 0 0 3.104 4.000 0.952 1.000 0.945 1.000 307050 8 True 3 3.600 1 43.896 0 307050
3 8 5 FM 920.900 725.000 1 6 920.900 628.400 1004.600 676.700 1004.600 773.400 920.900 821.700 837.200 773.400 837.200 676.700 920.900 628.400 0 0 2.568 3.000 0.810 1.000 0.797 1.000 308050 9 True 3 3.600 1 38.212 0 308050
3 9 5 FO 1088.400 725.000 4 6 1088.400 628.400 1172.100 676.700 1172.100 773.400 1088.400 821.700 1004.600 773.400 1004.600 676.700 1088.400 628.400 0 0 2.124 3.000 0.650 1.000 0.647 1.000 309050 10 True 3 3.600 1 33.668 0 309050
3 7 6 FM 669.800 870.000 0 6 669.800 773.400 753.500 821.700 753.500 918.400 669.800 966.700 586.000 918.400 586.000 821.700 669.800 773.400 0 0 2.879 3.000 0.889 1.000 0.879 1.000 307060 18 False 3 3.600 1 52.408 0 307060
3 8 6 FM 837.200 870.000 1 6 837.200 773.400 920.900 821.700 920.900 918.400 837.200 966.700 753.500 918.400 753.500 821.700 837.200 773.400 0 0 2.484 3.000 0.772 1.000 0.759 1.000 308060 8 False 3 3.600 1 46.101 0 308060
3 9 6 FO 1004.600 870.000 1 6 1004.600 773.400 1088.400 821.700 1088.400 918.400 1004.600 966.700 920.900 918.400 920.900 821.700 1004.600 773.400 0 0 2.038 3.000 0.643 1.000 0.640 1.000 309060 9 False 3 3.600 1 40.893 0 309060
3 8 7 FO 753.500 1015.100 1 6 753.500 918.400 837.200 966.700 837.200 1063.400 753.500 1111.700 669.800 1063.400 669.800 966.700 753.500 918.400 0 0 2.273 3.000 0.695 1.000 0.689 1.000 308070 15 True 3 3.600 1 53.414 0 308070
3 9 7 FO 920.900 1015.100 1 6 920.900 918.400 1004.600 966.700 1004.600 1063.400 920.900 1111.700 837.200 1063.400 837.200 966.700 920.900 918.400 0 0 2.304 3.000 0.664 1.000 0.664 1.000 309070 15 False 3 3.600 1 47.786 0 309070
3 9 8 bOe 837.200 1160.100 2 5 920.900 1208.400 753.500 1208.400 753.500 1111.700 837.200 1063.400 920.900 1111.700 920.900 1208.400 0.000 0.000 0 0 1.464 2.000 0.515 1.000 0.515 1.000 309080 15 False 3 3.600 2 54.183 0 309080
3 2 0 gIe 334.900 0.000 3 6 334.900 96.700 310.300 82.500 310.300 -82.500 334.900 -96.700 418.600 -48.300 418.600 48.300 334.900 96.700 0 0 9.593 10.000 5.069 4.000 5.069 4.000 302000 0 False 6 7.200 3 0.000 1 302001
3 2 1 dIe 251.200 145.000 3 5 251.200 241.700 226.600 227.500 310.300 82.500 334.900 96.700 334.900 193.300 251.200 241.700 0.000 0.000 0 0 5.984 7.000 3.049 3.000 3.049 3.000 302010 6 False 3 3.600 3 29.995 1 302011
3 9 0 cOe 1507.000 0.000 5 3 1423.200 -48.300 1507.000 96.700 1423.200 48.300 1423.200 -48.300 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 309000 3 False 3 3.600 5 0.000 0 309000
3 10 2 cOe 1507.000 290.000 0 3 1507.000 193.300 1423.200 338.400 1423.200 241.700 1507.000 193.300 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 310020 5 False 3 3.600 0 10.893 0 310020
3 10 3 aOe 1423.200 435.000 0 4 1423.200 338.300 1423.200 531.700 1339.500 483.400 1339.500 386.700 1423.200 338.300 0.000 0.000 0.000 0.000 0 0 0.912 1.000 0.359 1.000 0.359 1.000 310030 11 False 3 3.600 0 16.996 0 310030
3 10 4 bOe 1339.500 580.000 1 5 1423.200 531.700 1339.500 676.700 1255.800 628.400 1255.800 531.700 1339.500 483.400 1423.200 531.700 0.000 0.000 0 0 1.441 2.000 0.496 1.000 0.496 1.000 310040 11 False 3 3.600 1 23.412 0 310040
3 10 5 dOe 1255.800 725.000 0 5 1255.800 628.400 1297.700 652.500 1213.900 797.500 1172.100 773.400 1172.100 676.700 1255.800 628.400 0.000 0.000 0 0 0.888 1.000 0.396 1.000 0.396 1.000 310050 11 False 2 2.400 0 29.999 0 310050
3 10 6 bOe 1172.100 870.000 1 5 1255.800 821.700 1172.100 966.700 1088.400 918.400 1088.400 821.700 1172.100 773.400 1255.800 821.700 0.000 0.000 0 0 1.456 2.000 0.489 1.000 0.489 1.000 310060 10 False 3 3.600 1 36.585 0 310060
3 10 7 aOe 1088.400 1015.100 1 4 1172.100 966.700 1004.600 1063.400 1004.600 966.700 1088.400 918.400 1172.100 966.700 0.000 0.000 0.000 0.000 0 0 0.913 1.000 0.349 1.000 0.349 1.000 310070 9 False 3 3.600 1 43.004 0 310070
3 10 8 cOe 1004.600 1160.100 0 3 1004.600 1063.400 920.900 1208.400 920.900 1111.700 1004.600 1063.400 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 310080 15 False 3 3.600 0 49.109 0 310080
4 8 7 FO 753.500 1015.100 4 6 669.700 1063.400 669.800 966.700 753.500 918.400 837.200 966.700 837.200 1063.400 753.500 1111.700 669.700 1063.400 0 0 0.000 2.000 0.649 1.000 0.648 1.000 408070 6 False 3 3.600 4 53.414 0 408070
4 7 6 FM 669.800 870.000 4 6 586.000 918.400 586.000 821.700 669.700 773.400 753.500 821.700 753.500 918.400 669.800 966.700 586.000 918.400 0 0 0.000 2.000 0.834 1.000 0.819 1.000 407060 6 True 3 3.600 4 52.408 0 407060
4 6 5 FM 586.000 725.000 4 6 502.300 773.400 502.300 676.700 586.000 628.400 669.800 676.700 669.700 773.400 586.000 821.700 502.300 773.400 0 0 0.000 2.000 1.061 1.000 1.049 1.000 406050 6 False 3 3.600 4 51.052 0 406050
4 5 4 FM 502.300 580.000 4 6 418.600 628.400 418.600 531.700 502.300 483.400 586.100 531.700 586.000 628.400 502.300 676.700 418.600 628.400 0 0 0.000 2.000 1.435 2.000 1.444 2.000 405040 6 False 3 3.600 4 49.106 0 405040
4 4 3 FI 418.600 435.000 1 6 334.800 483.300 334.900 386.700 418.600 338.400 502.300 386.600 502.300 483.400 418.600 531.700 334.800 483.300 0 0 0.000 2.000 2.476 2.000 2.638 3.000 404030 5 True 6 7.200 4 46.101 1 404031
4 3 2 FI 334.900 290.000 1 6 251.100 338.400 251.200 241.700 334.900 193.400 418.600 241.700 418.600 338.400 334.900 386.700 251.100 338.400 0 0 0.000 2.000 3.565 3.000 4.372 4.000 403020 5 False 6 7.200 4 40.890 1 403021
4 8 6 FM 837.200 870.000 4 6 753.500 918.400 753.500 821.700 837.300 773.400 920.900 821.700 921.000 918.400 837.200 966.700 753.500 918.400 0 0 0.000 2.000 0.715 1.000 0.710 1.000 408060 7 True 3 3.600 4 46.101 0 408060
4 7 5 FM 753.500 725.000 4 6 669.700 773.400 669.800 676.700 753.500 628.300 837.200 676.700 837.300 773.400 753.500 821.700 669.700 773.400 0 0 0.000 2.000 0.893 1.000 0.875 1.000 407050 7 False 3 3.600 4 43.896 0 407050
4 6 4 FM 669.800 580.000 4 6 586.000 628.400 586.100 531.700 669.800 483.400 753.500 531.700 753.500 628.300 669.800 676.700 586.000 628.400 0 0 0.000 2.000 1.169 1.000 1.159 1.000 406040 7 False 3 3.600 4 40.890 0 406040
4 5 3 FI 586.000 435.000 1 6 502.300 483.400 502.300 386.600 586.100 338.300 669.800 386.700 669.800 483.400 586.100 531.700 502.300 483.400 0 0 0.000 2.000 1.887 2.000 1.960 2.000 405030 4 True 6 7.200 4 36.587 1 405031
4 4 2 FI 502.300 290.000 1 6 418.600 338.400 418.600 241.700 502.400 193.300 586.000 241.700 586.100 338.300 502.300 386.600 418.600 338.400 0 0 0.000 2.000 2.602 3.000 2.815 3.000 404020 4 False 6 7.200 4 30.000 1 404021
4 3 1 FI 418.600 145.000 1 6 334.900 193.400 334.900 96.700 418.700 48.300 502.300 96.700 502.400 193.300 418.600 241.700 334.900 193.400 0 0 0.000 2.000 3.573 3.000 4.384 4.000 403010 2 False 6 7.200 3 19.106 1 403011
4 9 6 FO 1004.600 870.000 4 6 921.000 918.400 920.900 821.700 1004.700 773.400 1088.400 821.700 1088.400 918.300 1004.600 966.700 921.000 918.400 0 0 0.000 2.000 0.595 1.000 0.595 1.000 409060 8 False 3 3.600 4 40.893 0 409060
4 8 5 FM 920.900 725.000 4 6 837.300 773.400 837.200 676.700 920.900 628.300 1004.700 676.700 1004.700 773.400 920.900 821.700 837.300 773.400 0 0 0.000 2.000 0.762 1.000 0.753 1.000 408050 8 False 3 3.600 4 38.212 0 408050
4 7 4 FM 837.200 580.000 4 6 753.500 628.300 753.500 531.700 837.200 483.300 920.900 531.700 920.900 628.300 837.200 676.700 753.500 628.300 0 0 0.000 2.000 0.926 1.000 0.908 1.000 407040 8 True 3 3.600 4 34.714 0 407040
4 6 3 FM 753.500 435.000 4 6 669.800 483.400 669.800 386.700 753.500 338.400 837.200 386.700 837.200 483.300 753.500 531.700 669.800 483.400 0 0 0.000 2.000 1.200 1.000 1.194 1.000 406030 8 False 3 3.600 4 29.998 0 406030
4 5 2 FI 669.800 290.000 0 6 586.100 338.300 586.000 241.700 669.800 193.300 753.500 241.600 753.500 338.400 669.800 386.700 586.100 338.300 0 0 0.000 2.000 1.902 2.000 1.975 2.000 405020 4 False 6 7.200 3 23.411 1 405021
4 4 1 FI 586.000 145.000 0 6 502.400 193.300 502.300 96.700 586.100 48.300 669.800 96.700 669.800 193.300 586.000 241.700 502.400 193.300 0 0 0.000 2.000 2.473 2.000 2.634 3.000 404010 2 False 6 7.200 3 13.898 1 404011
4 3 0 FI 502.300 0.000 0 6 418.700 48.300 418.600 -48.400 502.300 -96.700 586.100 -48.300 586.100 48.300 502.300 96.700 418.700 48.300 0 0 0.000 2.000 3.081 3.000 3.578 3.000 403000 0 False 6 7.200 3 0.000 1 403001
4 9 5 FO 1088.400 725.000 4 6 1004.700 773.400 1004.700 676.700 1088.400 628.400 1172.100 676.700 1172.100 773.400 1088.400 821.700 1004.700 773.400 0 0 0.000 2.000 0.610 1.000 0.609 1.000 409050 11 False 3 3.600 4 33.668 0 409050
4 8 4 FM 1004.600 580.000 3 6 920.900 628.300 920.900 531.700 1004.700 483.300 1088.300 531.700 1088.400 628.400 1004.700 676.700 920.900 628.300 0 0 0.000 2.000 0.769 1.000 0.761 1.000 408040 11 True 3 3.600 3 30.000 0 408040
4 7 3 FM 920.900 435.000 3 6 837.200 483.300 837.200 386.700 921.000 338.400 1004.600 386.700 1004.700 483.300 920.900 531.700 837.200 483.300 0 0 0.000 2.000 0.930 1.000 0.913 1.000 407030 9 False 3 3.600 3 25.284 0 407030
4 6 2 FM 837.200 290.000 3 6 753.500 338.400 753.500 241.600 837.200 193.300 920.900 241.700 921.000 338.400 837.200 386.700 753.500 338.400 0 0 0.000 2.000 1.171 1.000 1.159 1.000 406020 10 False 3 3.600 3 19.106 0 406020
4 5 1 FI 753.500 145.000 0 6 669.800 193.300 669.800 96.700 753.500 48.300 837.200 96.700 837.200 193.300 753.500 241.600 669.800 193.300 0 0 0.000 2.000 1.816 2.000 1.812 2.000 405010 2 True 6 7.200 3 10.893 1 405011
4 4 0 FI 669.800 -0.000 0 6 586.100 48.300 586.100 -48.300 669.800 -96.700 753.500 -48.300 753.500 48.300 669.800 96.700 586.100 48.300 0 0 0.000 2.000 2.118 2.000 2.243 2.000 404000 0 True 6 7.200 3 -0.000 1 404001
4 9 4 FO 1172.100 580.000 3 6 1088.400 628.400 1088.300 531.700 1172.100 483.300 1255.800 531.700 1255.800 628.400 1172.100 676.700 1088.400 628.400 0 0 0.000 2.000 0.603 1.000 0.602 1.000 409040 11 False 3 3.600 3 26.328 0 409040
4 8 3 FM 1088.400 435.000 3 6 1004.700 483.300 1004.600 386.700 1088.400 338.300 1172.100 386.700 1172.100 483.300 1088.300 531.700 1004.700 483.300 0 0 0.000 2.000 0.752 1.000 0.743 1.000 408030 9 True 3 3.600 3 21.785 0 408030
4 7 2 FM 1004.600 290.000 3 6 921.000 338.400 920.900 241.700 1004.700 193.400 1088.400 241.700 1088.400 338.300 1004.600 386.700 921.000 338.400 0 0 0.000 2.000 0.885 1.000 0.869 1.000 407020 10 True 3 3.600 3 16.102 0 407020
4 6 1 FM 920.900 145.000 3 6 837.200 193.300 837.200 96.700 920.900 48.300 1004.600 96.600 1004.700 193.400 920.900 241.700 837.200 193.300 0 0 0.000 2.000 1.068 1.000 1.054 1.000 406010 3 False 3 3.600 3 8.948 0 406010
4 5 0 FM 837.200 -0.000 3 6 753.500 48.300 753.500 -48.300 837.200 -96.700 920.900 -48.300 920.900 48.300 837.200 96.700 753.500 48.300 0 0 0.000 2.000 1.264 1.000 1.258 1.000 405000 1 False 3 3.600 3 -0.000 0 405000
4 9 3 FO 1255.800 435.000 3 6 1172.100 483.300 1172.100 386.700 1255.800 338.300 1339.500 386.700 1339.600 483.400 1255.800 531.700 1172.100 483.300 0 0 0.000 2.000 0.642 1.000 0.642 1.000 409030 9 False 3 3.600 3 19.106 0 409030
4 8 2 FM 1172.100 290.000 3 6 1088.400 338.300 1088.400 241.700 1172.100 193.400 1255.800 241.700 1255.800 338.300 1172.100 386.700 1088.400 338.300 0 0 0.000 2.000 0.719 1.000 0.714 1.000 408020 10 False 3 3.600 3 13.897 0 408020
4 7 1 FM 1088.400 145.000 3 6 1004.700 193.400 1004.600 96.600 1088.400 48.300 1172.100 96.700 1172.100 193.400 1088.400 241.700 1004.700 193.400 0 0 0.000 2.000 0.839 1.000 0.824 1.000 407010 3 True 3 3.600 3 7.588 0 407010
4 6 0 FM 1004.600 -0.000 3 6 920.900 48.300 920.900 -48.300 1004.700 -96.700 1088.300 -48.300 1088.400 48.300 1004.600 96.600 920.900 48.300 0 0 0.000 2.000 0.940 1.000 0.923 1.000 406000 1 True 3 3.600 3 -0.000 0 406000
4 8 1 FO 1255.800 145.000 3 6 1172.100 193.400 1172.100 96.700 1255.800 48.400 1339.500 96.700 1339.500 193.300 1255.800 241.700 1172.100 193.400 0 0 0.000 2.000 0.651 1.000 0.649 1.000 408010 3 False 3 3.600 3 6.586 0 408010
4 7 0 FM 1172.100 -0.000 3 6 1088.400 48.300 1088.300 -48.300 1172.100 -96.700 1255.800 -48.400 1255.800 48.400 1172.100 96.700 1088.400 48.300 0 0 0.000 2.000 0.757 1.000 0.750 1.000 407000 1 False 3 3.600 3 -0.000 0 407000
4 8 0 FOe 1339.500 -0.000 3 6 1255.800 48.400 1255.800 -48.400 1339.500 -96.700 1423.200 -48.300 1423.300 48.400 1339.500 96.700 1255.800 48.400 0 0 0.000 2.000 0.583 1.000 0.582 1.000 408000 1 False 3 3.600 3 -0.000 0 408000
4 2 1 dIe 251.200 145.000 1 5 251.200 241.700 226.600 227.500 310.300 82.500 334.900 96.700 334.900 193.300 251.200 241.700 0.000 0.000 0 0 0.000 0.000 2.975 3.000 2.975 3.000 402010 5 False 3 3.600 6 29.995 1 402011
4 2 0 gIe 334.900 -0.000 6 6 334.900 96.700 310.300 82.500 310.300 -82.500 334.900 -96.700 418.600 -48.300 418.600 48.300 334.900 96.700 0 0 0.000 0.000 4.892 4.000 4.892 4.000 402000 0 False 6 7.200 6 -0.000 1 402001
4 9 8 aOe 837.200 1160.100 4 4 920.900 1111.700 753.400 1208.400 753.500 1111.700 837.200 1063.400 920.900 1111.700 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.383 1.000 0.383 1.000 409080 6 False 3 3.600 4 54.183 0 409080
4 9 7 FOe 920.900 1015.100 4 6 837.200 1063.400 837.200 966.700 921.000 918.400 1004.600 966.700 1004.700 1063.300 920.900 1111.700 837.200 1063.400 0 0 0.000 2.000 0.624 1.000 0.624 1.000 409070 7 False 3 3.600 4 47.786 0 409070
4 10 6 dOe 1172.100 870.000 3 5 1172.100 773.400 1213.900 797.600 1130.200 942.600 1088.400 918.300 1088.400 821.700 1172.100 773.400 0.000 0.000 0 0 0.000 0.000 0.362 1.000 0.362 1.000 410060 11 False 2 2.400 3 36.585 0 410060
4 10 5 dOe 1255.800 725.000 3 5 1255.800 628.400 1297.600 652.500 1213.900 797.600 1172.100 773.400 1172.100 676.700 1255.800 628.400 0.000 0.000 0 0 0.000 0.000 0.371 1.000 0.371 1.000 410050 11 False 2 2.400 3 29.999 0 410050
4 10 4 dOe 1339.500 580.000 3 5 1339.600 483.400 1381.400 507.500 1297.600 652.500 1255.800 628.400 1255.800 531.700 1339.600 483.400 0.000 0.000 0 0 0.000 0.000 0.360 1.000 0.360 1.000 410040 11 False 2 2.400 3 23.412 0 410040
4 9 2 FOe 1339.500 290.000 3 6 1255.800 338.300 1255.800 241.700 1339.500 193.300 1423.200 241.700 1423.200 338.300 1339.500 386.700 1255.800 338.300 0 0 0.000 2.000 0.576 1.000 0.575 1.000 409020 10 False 3 3.600 3 12.216 0 409020
4 9 1 aOe 1423.200 145.000 3 4 1423.300 48.400 1423.200 241.700 1339.500 193.300 1339.500 96.700 1423.300 48.400 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.386 1.000 0.386 1.000 409010 3 False 3 3.600 3 5.817 0 409010
4 10 7 cOe 1088.400 1015.100 3 3 1088.400 918.300 1004.700 1063.300 1004.600 966.700 1088.400 918.300 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 410070 7 False 3 3.600 3 43.004 0 410070
4 10 3 cOe 1423.200 435.000 3 3 1423.200 338.300 1339.600 483.400 1339.500 386.700 1423.200 338.300 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 410030 9 False 3 3.600 3 16.996 0 410030
5 3 0 FI 502.300 0.000 0 6 502.300 -96.700 586.000 -48.300 586.000 48.300 502.300 96.700 418.600 48.300 418.600 -48.300 502.300 -96.700 0 0 8.420 9.000 3.294 3.000 3.925 4.000 503000 0 False 6 7.200 0 0.000 1 503001
5 4 0 FI 669.800 0.000 0 6 669.800 -96.700 753.500 -48.300 753.500 48.300 669.800 96.700 586.000 48.300 586.000 -48.300 669.800 -96.700 0 0 5.589 6.000 2.263 2.000 2.405 2.000 504000 0 True 6 7.200 0 0.000 1 504001
5 5 0 FM 837.200 0.000 0 6 837.200 -96.700 920.900 -48.300 920.900 48.300 837.200 96.700 753.500 48.300 753.500 -48.300 837.200 -96.700 0 0 4.134 5.000 1.328 2.000 1.343 2.000 505000 1 False 3 3.600 0 0.000 0 505000
5 6 0 FM 1004.600 0.000 3 6 1004.600 -96.700 1088.400 -48.300 1088.400 48.300 1004.600 96.700 920.900 48.300 920.900 -48.300 1004.600 -96.700 0 0 3.098 4.000 0.980 1.000 0.974 1.000 506000 1 True 3 3.600 0 0.000 0 506000
5 7 0 FM 1172.100 0.000 0 6 1172.100 -96.700 1255.800 -48.300 1255.800 48.300 1172.100 96.700 1088.400 48.300 1088.400 -48.300 1172.100 -96.700 0 0 2.340 3.000 0.783 1.000 0.774 1.000 507000 1 False 3 3.600 0 0.000 0 507000
