plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd hash MB isEngine nROCs power mrot phi HDorLD hash_hdld dataPp0 trigPp0 dataPp1 trigPp1
35 5 12 dOe -167.400 1836.800 5 5 -83.700 1788.400 -83.700 1836.800 -251.200 1836.800 -251.200 1788.400 -167.400 1740.100 -83.700 1788.400 0.000 0.000 1 1 0.696 1.000 0.220 1.000 0.220 1.000 3505120 22 False 2 2.400 1 95.207 0 3505120 35030 135030 -55 -33
35 6 0 FO 1004.600 96.700 0 6 1004.600 0.000 1088.400 48.300 1088.400 145.000 1004.600 193.300 920.900 145.000 920.900 48.300 1004.600 0.000 0 0 0.720 2.000 0.400 1.000 0.395 1.000 3506000 1 False 3 3.600 0 5.498 0 3506000 35000 135000 -55 -33
35 6 1 FM 920.900 241.700 0 6 920.900 145.000 1004.600 193.300 1004.600 290.000 920.900 338.400 837.200 290.000 837.200 193.300 920.900 145.000 0 0 0.735 2.000 0.417 1.000 0.407 1.000 3506010 33 False 3 3.600 0 14.706 0 3506010 35001 135001 -55 -33
35 6 2 FM 837.200 386.700 0 6 837.200 290.000 920.900 338.400 920.900 435.000 837.200 483.400 753.500 435.000 753.500 338.400 837.200 290.000 0 0 0.734 2.000 0.426 1.000 0.414 1.000 3506020 34 False 3 3.600 0 24.792 0 3506020 35002 135001 -55 -33
35 6 3 FM 753.500 531.700 1 6 753.500 435.000 837.200 483.400 837.200 580.000 753.500 628.400 669.800 580.000 669.800 483.400 753.500 435.000 0 1 0.740 2.000 0.426 1.000 0.414 1.000 3506030 32 False 3 3.600 1 35.208 0 3506030 35011 135010 -55 -33
35 6 4 FM 669.800 676.700 1 6 669.800 580.000 753.500 628.400 753.500 725.000 669.800 773.400 586.000 725.000 586.000 628.400 669.800 580.000 0 1 0.731 2.000 0.412 1.000 0.403 1.000 3506040 7 False 3 3.600 1 45.294 0 3506040 35010 135010 -55 -33
35 6 5 FO 586.000 821.700 1 6 586.000 725.000 669.800 773.400 669.800 870.000 586.000 918.400 502.300 870.000 502.300 773.400 586.000 725.000 0 1 0.713 2.000 0.401 1.000 0.395 1.000 3506050 15 False 3 3.600 1 54.505 0 3506050 35011 135010 -55 -33
35 6 6 FO 502.300 966.700 1 6 502.300 870.000 586.000 918.400 586.000 1015.100 502.300 1063.400 418.600 1015.100 418.600 918.400 502.300 870.000 1 0 0.703 2.000 0.387 1.000 0.384 1.000 3506060 16 False 3 3.600 1 62.543 0 3506060 35020 135020 -55 -33
35 6 7 FO 418.600 1111.700 1 6 418.600 1015.100 502.300 1063.400 502.300 1160.100 418.600 1208.400 334.900 1160.100 334.900 1063.400 418.600 1015.100 1 0 0.693 2.000 0.380 1.000 0.378 1.000 3506070 17 False 3 3.600 1 69.367 0 3506070 35020 135020 -55 -33
35 6 8 FO 334.900 1256.700 1 6 334.900 1160.100 418.600 1208.400 418.600 1305.100 334.900 1353.400 251.200 1305.100 251.200 1208.400 334.900 1160.100 1 0 0.682 2.000 0.374 1.000 0.373 1.000 3506080 19 False 3 3.600 1 75.078 0 3506080 35020 135020 -55 -33
35 6 9 FO 251.200 1401.700 1 6 251.200 1305.100 334.900 1353.400 334.900 1450.100 251.200 1498.400 167.400 1450.100 167.400 1353.400 251.200 1305.100 1 0 0.665 2.000 0.369 1.000 0.368 1.000 3506090 20 True 3 3.600 1 79.840 0 3506090 35020 135020 -55 -33
35 6 10 FO 167.400 1546.800 1 6 167.400 1450.100 251.200 1498.400 251.200 1595.100 167.400 1643.400 83.700 1595.100 83.700 1498.400 167.400 1450.100 1 0 0.665 2.000 0.366 1.000 0.365 1.000 3506100 21 True 3 3.600 1 83.823 0 3506100 35021 135020 -55 -33
35 6 11 bOe 83.700 1691.800 1 5 83.700 1788.400 -0.000 1643.400 83.700 1595.100 167.400 1643.400 167.400 1740.100 83.700 1788.400 0.000 0.000 1 0 0.563 1.000 0.316 1.000 0.316 1.000 3506110 21 False 3 3.600 3 87.168 0 3506110 35021 135020 -55 -33
35 7 0 FO 1172.100 96.700 0 6 1172.100 0.000 1255.800 48.300 1255.800 145.000 1172.100 193.300 1088.400 145.000 1088.400 48.300 1172.100 0.000 0 0 0.690 2.000 0.380 1.000 0.378 1.000 3507000 1 True 3 3.600 0 4.716 0 3507000 35000 135000 -55 -33
35 7 1 FO 1088.400 241.700 0 6 1088.400 145.000 1172.100 193.300 1172.100 290.000 1088.400 338.400 1004.600 290.000 1004.600 193.300 1088.400 145.000 0 0 0.694 2.000 0.385 1.000 0.382 1.000 3507010 33 False 3 3.600 0 12.520 0 3507010 35001 135001 -55 -33
35 7 2 FO 1004.600 386.700 0 6 1004.600 290.000 1088.400 338.400 1088.400 435.000 1004.600 483.400 920.900 435.000 920.900 338.400 1004.600 290.000 0 0 0.705 2.000 0.388 1.000 0.385 1.000 3507020 34 False 3 3.600 0 21.053 0 3507020 35002 135001 -55 -33
35 7 3 FO 920.900 531.700 0 6 920.900 435.000 1004.600 483.400 1004.600 580.000 920.900 628.400 837.200 580.000 837.200 483.400 920.900 435.000 0 0 0.707 2.000 0.387 1.000 0.384 1.000 3507030 9 False 3 3.600 0 30.001 0 3507030 35000 135000 -55 -33
35 7 4 FO 837.200 676.700 1 6 837.200 580.000 920.900 628.400 920.900 725.000 837.200 773.400 753.500 725.000 753.500 628.400 837.200 580.000 0 1 0.708 2.000 0.389 1.000 0.385 1.000 3507040 32 False 3 3.600 1 38.948 0 3507040 35011 135010 -55 -33
35 7 5 FO 753.500 821.700 1 6 753.500 725.000 837.200 773.400 837.200 870.000 753.500 918.400 669.800 870.000 669.800 773.400 753.500 725.000 0 1 0.697 2.000 0.386 1.000 0.383 1.000 3507050 7 False 3 3.600 1 47.479 0 3507050 35010 135010 -55 -33
35 7 6 FO 669.800 966.700 1 6 669.800 870.000 753.500 918.400 753.500 1015.100 669.800 1063.400 586.000 1015.100 586.000 918.400 669.800 870.000 0 1 0.685 2.000 0.380 1.000 0.378 1.000 3507060 15 True 3 3.600 1 55.283 0 3507060 35011 135010 -55 -33
35 7 7 FO 586.000 1111.700 1 6 586.000 1015.100 669.800 1063.400 669.800 1160.100 586.000 1208.400 502.300 1160.100 502.300 1063.400 586.000 1015.100 1 0 0.684 2.000 0.374 1.000 0.373 1.000 3507070 16 True 3 3.600 1 62.205 0 3507070 35020 135020 -55 -33
35 7 8 FO 502.300 1256.700 1 6 502.300 1160.100 586.000 1208.400 586.000 1305.100 502.300 1353.400 418.600 1305.100 418.600 1208.400 502.300 1160.100 1 0 0.673 2.000 0.370 1.000 0.369 1.000 3507080 18 False 3 3.600 1 68.214 0 3507080 35020 135020 -55 -33
35 7 9 FO 418.600 1401.700 1 6 418.600 1305.100 502.300 1353.400 502.300 1450.100 418.600 1498.400 334.900 1450.100 334.900 1353.400 418.600 1305.100 1 0 0.667 2.000 0.367 1.000 0.366 1.000 3507090 19 True 3 3.600 1 73.372 0 3507090 35020 135020 -55 -33
35 7 10 FO 334.900 1546.800 1 6 334.900 1450.100 418.600 1498.400 418.600 1595.100 334.900 1643.400 251.200 1595.100 251.200 1498.400 334.900 1450.100 1 0 0.660 2.000 0.365 1.000 0.365 1.000 3507100 20 False 3 3.600 1 77.783 0 3507100 35020 135020 -55 -33
35 7 11 FO 251.200 1691.800 1 6 251.200 1595.100 334.900 1643.400 334.900 1740.100 251.200 1788.400 167.400 1740.100 167.400 1643.400 251.200 1595.100 1 0 0.773 2.000 0.413 1.000 0.413 1.000 3507110 21 False 3 3.600 1 81.554 0 3507110 35021 135020 -55 -33
35 7 12 dOe 167.400 1836.800 1 5 251.200 1788.400 251.200 1836.800 83.700 1836.800 83.700 1788.400 167.400 1740.100 251.200 1788.400 0.000 0.000 1 0 0.688 1.000 0.219 1.000 0.219 1.000 3507120 21 False 2 2.400 1 84.793 0 3507120 35021 135020 -55 -33
35 8 0 FO 1339.500 96.700 0 6 1339.500 0.000 1423.200 48.300 1423.200 145.000 1339.500 193.300 1255.800 145.000 1255.800 48.300 1339.500 0.000 0 0 0.678 2.000 0.371 1.000 0.370 1.000 3508000 1 False 3 3.600 0 4.129 0 3508000 35000 135000 -55 -33
35 8 1 FO 1255.800 241.700 0 6 1255.800 145.000 1339.500 193.300 1339.500 290.000 1255.800 338.400 1172.100 290.000 1172.100 193.300 1255.800 145.000 0 0 0.685 2.000 0.374 1.000 0.373 1.000 3508010 6 False 3 3.600 0 10.894 0 3508010 35000 135000 -55 -33
35 8 2 FO 1172.100 386.700 0 6 1172.100 290.000 1255.800 338.400 1255.800 435.000 1172.100 483.400 1088.400 435.000 1088.400 338.400 1172.100 290.000 0 0 0.681 2.000 0.377 1.000 0.375 1.000 3508020 5 False 3 3.600 0 18.259 0 3508020 35000 135000 -55 -33
35 8 3 FO 1088.400 531.700 0 6 1088.400 435.000 1172.100 483.400 1172.100 580.000 1088.400 628.400 1004.600 580.000 1004.600 483.400 1088.400 435.000 0 0 0.683 2.000 0.377 1.000 0.376 1.000 3508030 9 False 3 3.600 0 26.036 0 3508030 35000 135000 -55 -33
35 8 4 FO 1004.600 676.700 1 6 1004.600 580.000 1088.400 628.400 1088.400 725.000 1004.600 773.400 920.900 725.000 920.900 628.400 1004.600 580.000 0 1 0.692 2.000 0.377 1.000 0.375 1.000 3508040 12 False 3 3.600 1 33.964 0 3508040 35010 135010 -55 -33
35 8 5 FO 920.900 821.700 1 6 920.900 725.000 1004.600 773.400 1004.600 870.000 920.900 918.400 837.200 870.000 837.200 773.400 920.900 725.000 0 1 0.686 2.000 0.376 1.000 0.375 1.000 3508050 32 True 3 3.600 1 41.742 0 3508050 35011 135010 -55 -33
35 8 6 FO 837.200 966.700 1 6 837.200 870.000 920.900 918.400 920.900 1015.100 837.200 1063.400 753.500 1015.100 753.500 918.400 837.200 870.000 0 1 0.677 2.000 0.374 1.000 0.373 1.000 3508060 14 False 3 3.600 1 49.106 0 3508060 35010 135010 -55 -33
35 8 7 FO 753.500 1111.700 1 6 753.500 1015.100 837.200 1063.400 837.200 1160.100 753.500 1208.400 669.800 1160.100 669.800 1063.400 753.500 1015.100 0 1 0.675 2.000 0.372 1.000 0.371 1.000 3508070 15 False 3 3.600 1 55.871 0 3508070 35011 135010 -55 -33
35 8 8 FO 669.800 1256.700 1 6 669.800 1160.100 753.500 1208.400 753.500 1305.100 669.800 1353.400 586.000 1305.100 586.000 1208.400 669.800 1160.100 1 0 0.674 2.000 0.368 1.000 0.367 1.000 3508080 16 False 3 3.600 1 61.943 0 3508080 35020 135020 -55 -33
35 8 9 FO 586.000 1401.700 1 6 586.000 1305.100 669.800 1353.400 669.800 1450.100 586.000 1498.400 502.300 1450.100 502.300 1353.400 586.000 1305.100 1 0 0.662 2.000 0.366 1.000 0.365 1.000 3508090 18 True 3 3.600 1 67.312 0 3508090 35020 135020 -55 -33
35 8 10 FO 502.300 1546.800 1 6 502.300 1450.100 586.000 1498.400 586.000 1595.100 502.300 1643.400 418.600 1595.100 418.600 1498.400 502.300 1450.100 1 0 0.661 2.000 0.365 1.000 0.365 1.000 3508100 19 False 3 3.600 1 72.010 0 3508100 35020 135020 -55 -33
35 8 11 FOe 418.600 1691.800 1 6 418.600 1595.100 502.300 1643.400 502.300 1740.100 418.600 1788.400 334.900 1740.100 334.900 1643.400 418.600 1595.100 1 0 0.661 2.000 0.365 1.000 0.364 1.000 3508110 20 False 3 3.600 1 76.102 0 3508110 35020 135020 -55 -33
35 8 12 cOe 334.900 1836.800 1 3 418.600 1788.400 251.200 1788.400 334.900 1740.100 418.600 1788.400 0.000 0.000 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.120 0.000 0.120 0.000 3508120 21 False 3 3.600 1 79.667 0 3508120 35021 135020 -55 -33
35 9 0 FO 1507.000 96.700 0 6 1507.000 0.000 1590.700 48.300 1590.700 145.000 1507.000 193.300 1423.200 145.000 1423.200 48.300 1507.000 0.000 0 0 0.660 2.000 0.366 1.000 0.365 1.000 3509000 1 False 3 3.600 0 3.671 0 3509000 35000 135000 -55 -33
35 9 1 FO 1423.200 241.700 0 6 1423.200 145.000 1507.000 193.300 1507.000 290.000 1423.200 338.400 1339.500 290.000 1339.500 193.300 1423.200 145.000 0 0 0.664 2.000 0.369 1.000 0.368 1.000 3509010 6 True 3 3.600 0 9.638 0 3509010 35000 135000 -55 -33
35 9 2 FO 1339.500 386.700 0 6 1339.500 290.000 1423.200 338.400 1423.200 435.000 1339.500 483.400 1255.800 435.000 1255.800 338.400 1339.500 290.000 0 0 0.667 2.000 0.370 1.000 0.369 1.000 3509020 5 True 3 3.600 0 16.103 0 3509020 35000 135000 -55 -33
35 9 3 FO 1255.800 531.700 0 6 1255.800 435.000 1339.500 483.400 1339.500 580.000 1255.800 628.400 1172.100 580.000 1172.100 483.400 1255.800 435.000 0 0 0.670 2.000 0.370 1.000 0.369 1.000 3509030 9 True 3 3.600 0 22.948 0 3509030 35000 135000 -55 -33
35 9 4 FO 1172.100 676.700 0 6 1172.100 580.000 1255.800 628.400 1255.800 725.000 1172.100 773.400 1088.400 725.000 1088.400 628.400 1172.100 580.000 0 0 0.677 2.000 0.370 1.000 0.369 1.000 3509040 10 False 3 3.600 0 30.000 0 3509040 35001 135000 -55 -33
35 9 5 FO 1088.400 821.700 1 6 1088.400 725.000 1172.100 773.400 1172.100 870.000 1088.400 918.400 1004.600 870.000 1004.600 773.400 1088.400 725.000 0 1 0.678 2.000 0.371 1.000 0.370 1.000 3509050 12 True 3 3.600 1 37.051 0 3509050 35010 135010 -55 -33
35 9 6 FO 1004.600 966.700 1 6 1004.600 870.000 1088.400 918.400 1088.400 1015.100 1004.600 1063.400 920.900 1015.100 920.900 918.400 1004.600 870.000 0 1 0.672 2.000 0.371 1.000 0.370 1.000 3509060 32 False 3 3.600 1 43.899 0 3509060 35011 135010 -55 -33
35 9 7 FO 920.900 1111.700 1 6 920.900 1015.100 1004.600 1063.400 1004.600 1160.100 920.900 1208.400 837.200 1160.100 837.200 1063.400 920.900 1015.100 0 1 0.667 2.000 0.369 1.000 0.368 1.000 3509070 14 True 3 3.600 1 50.363 0 3509070 35010 135010 -55 -33
35 9 8 FO 837.200 1256.700 1 6 837.200 1160.100 920.900 1208.400 920.900 1305.100 837.200 1353.400 753.500 1305.100 753.500 1208.400 837.200 1160.100 0 1 0.665 2.000 0.366 1.000 0.366 1.000 3509080 15 False 3 3.600 1 56.329 0 3509080 35011 135010 -55 -33
35 9 9 FO 753.500 1401.700 1 6 753.500 1305.100 837.200 1353.400 837.200 1450.100 753.500 1498.400 669.800 1450.100 669.800 1353.400 753.500 1305.100 1 0 0.660 2.000 0.365 1.000 0.364 1.000 3509090 16 False 3 3.600 1 61.739 0 3509090 35020 135020 -55 -33
35 9 10 FO 669.800 1546.800 1 6 669.800 1450.100 753.500 1498.400 753.500 1595.100 669.800 1643.400 586.000 1595.100 586.000 1498.400 669.800 1450.100 1 0 0.658 2.000 0.364 1.000 0.364 1.000 3509100 18 False 3 3.600 1 66.586 0 3509100 35020 135020 -55 -33
35 9 11 bOe 586.000 1691.800 1 5 669.800 1740.100 502.300 1740.100 502.300 1643.400 586.000 1595.100 669.800 1643.400 669.800 1740.100 0.000 0.000 1 0 0.657 1.000 0.317 1.000 0.317 1.000 3509110 19 False 3 3.600 2 70.895 0 3509110 35020 135020 -55 -33
35 10 0 FOe 1674.400 96.700 0 6 1674.400 0.000 1758.100 48.300 1758.100 145.000 1674.400 193.300 1590.700 145.000 1590.700 48.300 1674.400 0.000 0 0 0.772 2.000 0.412 1.000 0.412 1.000 3510000 1 False 3 3.600 0 3.305 0 3510000 35000 135000 -55 -33
35 10 1 FO 1590.700 241.700 0 6 1590.700 145.000 1674.400 193.300 1674.400 290.000 1590.700 338.400 1507.000 290.000 1507.000 193.300 1590.700 145.000 0 0 0.660 2.000 0.365 1.000 0.365 1.000 3510010 6 False 3 3.600 0 8.640 0 3510010 35000 135000 -55 -33
35 10 2 FO 1507.000 386.700 0 6 1507.000 290.000 1590.700 338.400 1590.700 435.000 1507.000 483.400 1423.200 435.000 1423.200 338.400 1507.000 290.000 0 0 0.662 2.000 0.366 1.000 0.365 1.000 3510020 5 False 3 3.600 0 14.392 0 3510020 35000 135000 -55 -33
35 10 3 FO 1423.200 531.700 0 6 1423.200 435.000 1507.000 483.400 1507.000 580.000 1423.200 628.400 1339.500 580.000 1339.500 483.400 1423.200 435.000 0 0 0.663 2.000 0.367 1.000 0.366 1.000 3510030 9 False 3 3.600 0 20.485 0 3510030 35000 135000 -55 -33
35 10 4 FO 1339.500 676.700 0 6 1339.500 580.000 1423.200 628.400 1423.200 725.000 1339.500 773.400 1255.800 725.000 1255.800 628.400 1339.500 580.000 0 0 0.665 2.000 0.367 1.000 0.366 1.000 3510040 10 True 3 3.600 0 26.802 0 3510040 35001 135000 -55 -33
35 10 5 FO 1255.800 821.700 1 6 1255.800 725.000 1339.500 773.400 1339.500 870.000 1255.800 918.400 1172.100 870.000 1172.100 773.400 1255.800 725.000 0 1 0.665 2.000 0.367 1.000 0.366 1.000 3510050 11 True 3 3.600 1 33.198 0 3510050 35010 135010 -55 -33
35 10 6 FO 1172.100 966.700 1 6 1172.100 870.000 1255.800 918.400 1255.800 1015.100 1172.100 1063.400 1088.400 1015.100 1088.400 918.400 1172.100 870.000 0 1 0.664 2.000 0.367 1.000 0.367 1.000 3510060 12 False 3 3.600 1 39.514 0 3510060 35010 135010 -55 -33
35 10 7 FO 1088.400 1111.700 1 6 1088.400 1015.100 1172.100 1063.400 1172.100 1160.100 1088.400 1208.400 1004.600 1160.100 1004.600 1063.400 1088.400 1015.100 0 1 0.663 2.000 0.367 1.000 0.367 1.000 3510070 32 False 3 3.600 1 45.607 0 3510070 35011 135010 -55 -33
35 10 8 FO 1004.600 1256.700 1 6 1004.600 1160.100 1088.400 1208.400 1088.400 1305.100 1004.600 1353.400 920.900 1305.100 920.900 1208.400 1004.600 1160.100 0 1 0.659 2.000 0.365 1.000 0.365 1.000 3510080 14 False 3 3.600 1 51.361 0 3510080 35010 135010 -55 -33
35 10 9 FOe 920.900 1401.700 1 6 920.900 1305.100 1004.600 1353.400 1004.600 1450.100 920.900 1498.400 837.200 1450.100 837.200 1353.400 920.900 1305.100 0 1 0.773 2.000 0.412 1.000 0.412 1.000 3510090 15 False 3 3.600 1 56.696 0 3510090 35011 135010 -55 -33
35 10 10 aOe 837.200 1546.800 1 4 837.200 1450.100 837.200 1643.400 753.500 1595.100 753.500 1498.400 837.200 1450.100 0.000 0.000 0.000 0.000 1 0 0.345 1.000 0.222 1.000 0.222 1.000 3510100 16 False 3 3.600 0 61.576 0 3510100 35020 135020 -55 -33
35 10 11 aOe 753.500 1691.800 1 4 837.200 1643.400 669.800 1740.100 669.800 1643.400 753.500 1595.100 837.200 1643.400 0.000 0.000 0.000 0.000 1 0 0.764 1.000 0.217 1.000 0.217 1.000 3510110 18 False 3 3.600 1 65.993 0 3510110 35020 135020 -55 -33
35 11 0 cOe 1841.800 96.700 0 3 1758.100 48.300 1841.800 193.300 1758.100 145.000 1758.100 48.300 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 3511000 1 False 3 3.600 5 3.005 0 3511000 35000 135000 -55 -33
35 11 1 FOe 1758.100 241.700 0 6 1758.100 145.000 1841.800 193.300 1841.800 290.000 1758.100 338.400 1674.400 290.000 1674.400 193.300 1758.100 145.000 0 0 0.665 2.000 0.366 1.000 0.366 1.000 3511010 6 False 3 3.600 0 7.828 0 3511010 35000 135000 -55 -33
35 11 2 FO 1674.400 386.700 0 6 1674.400 290.000 1758.100 338.400 1758.100 435.000 1674.400 483.400 1590.700 435.000 1590.700 338.400 1674.400 290.000 0 0 0.774 2.000 0.413 1.000 0.413 1.000 3511020 5 False 3 3.600 0 13.004 0 3511020 35000 135000 -55 -33
35 11 3 FO 1590.700 531.700 0 6 1590.700 435.000 1674.400 483.400 1674.400 580.000 1590.700 628.400 1507.000 580.000 1507.000 483.400 1590.700 435.000 0 0 0.660 2.000 0.365 1.000 0.364 1.000 3511030 9 False 3 3.600 0 18.482 0 3511030 35000 135000 -55 -33
35 11 4 FO 1507.000 676.700 0 6 1507.000 580.000 1590.700 628.400 1590.700 725.000 1507.000 773.400 1423.200 725.000 1423.200 628.400 1507.000 580.000 0 0 0.777 2.000 0.413 1.000 0.413 1.000 3511040 10 False 3 3.600 0 24.182 0 3511040 35001 135000 -55 -33
35 11 5 bOe 1423.200 821.700 0 5 1507.000 773.400 1423.200 918.400 1339.500 870.000 1339.500 773.400 1423.200 725.000 1507.000 773.400 0.000 0.000 0 0 0.561 1.000 0.316 1.000 0.316 1.000 3511050 10 False 3 3.600 1 30.000 0 3511050 35001 135000 -55 -33
35 11 6 FO 1339.500 966.700 1 6 1339.500 870.000 1423.200 918.400 1423.200 1015.100 1339.500 1063.400 1255.800 1015.100 1255.800 918.400 1339.500 870.000 0 1 0.776 2.000 0.413 1.000 0.413 1.000 3511060 11 False 3 3.600 1 35.818 0 3511060 35010 135010 -55 -33
35 11 7 FO 1255.800 1111.700 1 6 1255.800 1015.100 1339.500 1063.400 1339.500 1160.100 1255.800 1208.400 1172.100 1160.100 1172.100 1063.400 1255.800 1015.100 0 1 0.657 2.000 0.366 1.000 0.365 1.000 3511070 12 False 3 3.600 1 41.517 0 3511070 35010 135010 -55 -33
35 11 8 FO 1172.100 1256.700 1 6 1172.100 1160.100 1255.800 1208.400 1255.800 1305.100 1172.100 1353.400 1088.400 1305.100 1088.400 1208.400 1172.100 1160.100 0 1 0.777 2.000 0.412 1.000 0.412 1.000 3511080 32 False 3 3.600 1 46.995 0 3511080 35011 135010 -55 -33
35 11 9 FOe 1088.400 1401.700 1 6 1088.400 1305.100 1172.100 1353.400 1172.100 1450.100 1088.400 1498.400 1004.600 1450.100 1004.600 1353.400 1088.400 1305.100 0 1 0.665 2.000 0.365 1.000 0.365 1.000 3511090 14 False 3 3.600 1 52.171 0 3511090 35010 135010 -55 -33
35 11 10 cOe 1004.600 1546.800 1 3 1088.400 1498.400 920.900 1498.400 1004.600 1450.100 1088.400 1498.400 0.000 0.000 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.120 0.000 0.120 0.000 3511100 15 False 3 3.600 1 56.997 0 3511100 35011 135010 -55 -33
35 12 2 cOe 1841.800 386.700 0 3 1841.800 290.000 1758.100 435.000 1758.100 338.400 1841.800 290.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 3512020 5 False 3 3.600 0 11.857 0 3512020 35000 135000 -55 -33
35 12 3 aOe 1758.100 531.700 0 4 1758.100 435.000 1758.100 628.400 1674.400 580.000 1674.400 483.400 1758.100 435.000 0.000 0.000 0.000 0.000 0 0 0.630 1.000 0.220 1.000 0.220 1.000 3512030 9 False 3 3.600 0 16.827 0 3512030 35000 135000 -55 -33
35 12 4 bOe 1674.400 676.700 0 5 1758.100 628.400 1674.400 773.400 1590.700 725.000 1590.700 628.400 1674.400 580.000 1758.100 628.400 0.000 0.000 0 0 0.749 1.000 0.317 1.000 0.317 1.000 3512040 10 False 3 3.600 1 22.006 0 3512040 35001 135000 -55 -33
35 12 5 cOe 1590.700 821.700 0 3 1674.400 773.400 1507.000 773.400 1590.700 725.000 1674.400 773.400 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 3512050 10 False 3 3.600 1 27.319 0 3512050 35001 135000 -55 -33
35 12 6 cOe 1507.000 966.700 4 3 1423.200 918.400 1507.000 1063.400 1423.200 1015.100 1423.200 918.400 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 3512060 11 False 3 3.600 5 32.679 0 3512060 35001 135000 -55 -33
35 12 7 bOe 1423.200 1111.700 1 5 1507.000 1063.400 1423.200 1208.400 1339.500 1160.100 1339.500 1063.400 1423.200 1015.100 1507.000 1063.400 0.000 0.000 0 1 0.000 0.000 0.317 1.000 0.317 1.000 3512070 11 False 3 3.600 1 37.994 0 3512070 35010 135010 -55 -33
35 12 8 aOe 1339.500 1256.700 1 4 1423.200 1208.400 1255.800 1305.100 1255.800 1208.400 1339.500 1160.100 1423.200 1208.400 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.000 0.000 0.000 0.000 3512080 12 False 3 3.600 1 43.173 0 3512080 35010 135010 -55 -33
35 12 9 cOe 1255.800 1401.700 1 3 1255.800 1305.100 1172.100 1450.100 1172.100 1353.400 1255.800 1305.100 0.000 0.000 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.120 0.000 0.120 0.000 3512090 32 False 3 3.600 0 48.142 0 3512090 35011 135010 -55 -33
36 1 3 aIe -83.700 338.400 2 4 -167.400 290.000 0.000 386.700 -83.700 435.000 -167.400 386.700 -167.400 290.000 0.000 0.000 0.000 0.000 1 1 0.878 1.000 1.082 1.000 1.082 1.000 3601030 24 False 6 7.200 5 103.893 1 3601031 36030 136031 -55 -33
36 1 4 FI -167.400 483.400 2 6 -83.700 435.000 -83.700 531.700 -167.400 580.000 -251.200 531.700 -251.200 435.000 -167.400 386.700 -83.700 435.000 1 1 0.952 2.000 1.320 2.000 1.196 1.000 3601040 24 False 6 7.200 2 109.101 1 3601041 36030 136031 -55 -33
36 1 5 FI -251.200 628.400 2 6 -167.400 580.000 -167.400 676.700 -251.200 725.000 -334.900 676.700 -334.900 580.000 -251.200 531.700 -167.400 580.000 1 1 0.802 2.000 0.866 1.000 0.818 1.000 3601050 24 True 6 7.200 2 111.789 1 3601051 36030 136031 -55 -33
36 1 6 F -334.900 773.400 2 6 -251.200 725.000 -251.200 821.700 -334.900 870.000 -418.600 821.700 -418.600 725.000 -334.900 676.700 -251.200 725.000 1 1 0.742 2.000 0.731 1.000 0.714 1.000 3601060 23 True 3 3.600 2 113.414 0 3601060 36030 136031 -55 -33
36 1 7 FO -418.600 918.400 2 6 -334.900 870.000 -334.900 966.700 -418.600 1015.100 -502.300 966.700 -502.300 870.000 -418.600 821.700 -334.900 870.000 1 1 0.703 2.000 0.392 1.000 0.387 1.000 3601070 23 False 3 3.600 2 114.503 0 3601070 36030 136031 -55 -33
36 1 8 FO -502.300 1063.400 2 6 -418.600 1015.100 -418.600 1111.700 -502.300 1160.100 -586.000 1111.700 -586.000 1015.100 -502.300 966.700 -418.600 1015.100 1 1 0.686 2.000 0.376 1.000 0.375 1.000 3601080 23 False 3 3.600 2 115.284 0 3601080 36030 136031 -55 -33
36 1 9 FO -586.000 1208.400 2 6 -502.300 1160.100 -502.300 1256.700 -586.000 1305.100 -669.800 1256.700 -669.800 1160.100 -586.000 1111.700 -502.300 1160.100 1 1 0.669 2.000 0.370 1.000 0.369 1.000 3601090 0 False 3 3.600 2 115.871 0 3601090 36030 136030 -55 -33
36 1 10 FO -669.800 1353.400 2 6 -586.000 1305.100 -586.000 1401.700 -669.800 1450.100 -753.500 1401.700 -753.500 1305.100 -669.800 1256.700 -586.000 1305.100 1 1 0.659 2.000 0.367 1.000 0.366 1.000 3601100 0 True 3 3.600 2 116.331 0 3601100 36030 136030 -55 -33
36 1 11 FO -753.500 1498.400 2 6 -669.800 1450.100 -669.800 1546.800 -753.500 1595.100 -837.200 1546.800 -837.200 1450.100 -753.500 1401.700 -669.800 1450.100 1 1 0.654 2.000 0.364 1.000 0.364 1.000 3601110 0 False 3 3.600 2 116.696 0 3601110 36030 136030 -55 -33
